,income_bin
18886,0
15453,1
31448,1
16832,1
9594,0
24293,0
20421,0
25745,0
11008,0
14251,0
25947,1
9998,0
13721,0
32156,1
19022,1
22,0
17738,0
13000,0
5129,0
4401,1
30169,0
23383,0
17654,1
25182,0
28443,0
6820,0
26401,0
16955,0
12532,0
22573,1
30030,0
20352,0
21751,0
23030,0
8084,1
19659,0
14591,0
30664,0
26622,0
28495,0
12116,0
3326,0
10975,0
45,1
30555,0
4409,0
17829,0
26787,0
26666,0
16803,1
21460,0
10999,1
10231,0
20727,0
8639,0
24266,0
20575,0
6655,1
31530,0
9188,0
1875,1
24490,0
16456,0
12482,0
29556,0
18605,0
14526,1
8497,1
3492,0
13443,0
18271,0
28567,0
8549,0
31007,0
12668,1
10831,1
1795,1
19326,1
16501,0
31216,1
6975,0
31916,0
31841,0
3133,1
1829,0
26277,1
2229,0
511,0
12547,1
24495,0
22155,0
28753,0
3203,0
30962,0
4857,0
26163,0
10479,1
637,1
18261,0
13248,0
22033,0
2283,0
18086,0
28681,0
19815,0
13365,0
7379,0
2173,0
4439,0
14482,0
28196,0
24103,0
10382,0
1135,1
20,1
13736,0
92,0
30750,0
28559,0
9369,0
6762,0
17803,0
11077,1
77,0
30790,0
14643,0
6689,1
13994,0
16760,0
8277,0
20775,0
6601,0
29375,0
5662,0
31326,0
31099,0
26690,0
15341,1
15111,0
8355,0
11038,0
2294,0
10588,0
3590,0
10017,0
14085,0
10569,0
23305,1
18273,0
17453,0
29845,0
26100,1
11977,0
26781,0
12391,0
15032,1
21248,0
18785,0
14080,0
22255,0
20995,0
4420,0
11048,0
21730,0
21699,0
18604,0
12684,0
30721,0
3418,1
11758,1
20307,1
333,0
31748,1
18048,0
31260,0
19985,0
16071,0
10634,0
6859,0
28849,0
22673,0
15429,0
27553,1
19816,0
31045,0
8028,0
23630,0
14221,0
5625,1
32430,0
18419,0
16974,1
15642,1
8940,0
30142,0
17476,0
2434,0
15749,1
971,0
15139,0
28078,0
24433,0
22207,0
22309,1
11181,0
13487,0
18305,0
21914,0
28129,0
20952,0
2273,0
5284,0
1279,0
30482,1
17828,0
29085,0
15705,0
22658,0
12386,0
24446,0
16152,1
22146,1
19604,0
12767,0
27723,0
4261,0
2776,0
26607,0
4051,0
5276,1
31668,0
21392,1
24143,0
1749,0
22696,1
32411,0
15116,0
13726,0
1696,0
8123,0
3306,0
20075,0
22933,1
1364,0
12860,0
20301,0
9658,0
21412,0
27424,0
19246,0
21414,1
25921,0
9854,0
11412,0
4756,0
3214,0
28968,0
7440,0
3953,0
13647,0
28221,0
19461,0
21971,0
10009,1
10985,0
11796,0
29636,1
6665,1
31140,0
22694,0
4644,0
2944,0
18748,0
11107,1
26429,1
12058,1
3840,0
18584,0
3666,1
31996,1
7524,0
479,0
26293,0
13534,1
2351,1
9459,0
31139,1
5789,0
20013,0
20734,0
4070,0
19633,0
26246,0
26600,1
32381,0
20432,1
11487,0
15671,0
14917,0
14255,0
6237,0
3728,0
4373,0
6009,0
18067,0
9213,1
17033,0
13173,0
29749,0
2706,0
4757,0
13546,0
13002,0
32108,0
5785,0
10434,0
3040,1
14944,0
17462,0
25751,1
28509,0
590,0
30960,1
4172,1
26325,0
3155,1
19005,1
15643,0
14618,0
23419,1
23865,0
8608,0
9229,0
20602,1
17937,0
5165,0
27736,1
19066,0
9653,0
29664,1
20927,0
23347,0
1959,1
21793,0
25217,0
2095,1
27318,0
754,0
25635,0
30106,1
12852,0
19277,0
1937,0
30973,1
3157,0
18808,0
27441,0
3530,1
21907,0
2328,0
26427,1
15661,0
3444,0
629,1
11381,0
11203,1
11084,0
19506,1
25779,0
28699,0
29124,1
11845,0
21735,1
22324,0
17726,0
5635,0
18236,0
3308,0
19139,0
22206,0
9867,1
17778,1
8908,0
12339,0
15628,0
12195,0
10847,0
17242,0
32191,0
6832,0
7153,0
21262,0
3847,1
31931,0
788,0
11714,0
14600,0
26516,0
22990,0
10220,0
6838,0
9151,0
1868,0
23185,0
13455,1
32415,1
29892,1
9886,0
25856,0
12372,0
16607,1
7506,0
925,0
17275,0
20526,0
3470,0
31434,1
6580,1
27692,1
26976,0
14282,1
14851,0
25292,0
10909,1
22529,0
19806,0
19032,0
28913,0
30551,0
14350,0
27372,0
8523,0
27442,1
22697,1
12685,1
32442,0
13979,0
21285,0
31391,1
14358,0
19873,0
22511,0
29801,0
547,0
11633,0
17959,0
4111,0
3050,1
23602,0
14146,0
32132,0
8164,0
30577,0
13210,1
9130,1
24882,0
11063,0
1382,0
19106,0
19537,0
23360,0
6249,0
31980,0
18703,0
2208,0
22395,0
12755,0
1367,0
11119,0
1803,1
23681,1
8744,0
17776,0
30070,0
10184,0
12541,0
3065,0
32503,0
10388,0
18191,0
28552,0
10551,0
1963,1
30561,0
5400,1
22091,0
11668,0
28770,0
30935,0
5289,0
13152,0
1543,0
27929,0
28658,1
7687,0
31130,1
26669,0
18333,0
27840,1
16612,0
3257,0
13605,0
3668,0
30546,1
17192,0
29754,0
15331,1
3977,0
3762,0
7494,1
12903,1
16268,1
12057,0
22072,0
26942,0
29407,1
3554,0
22681,0
21899,0
25919,0
4474,1
12719,0
10084,0
10738,0
20702,1
20594,0
10782,0
28512,0
16267,0
8248,0
20536,0
22761,1
17451,0
15738,1
5018,0
27586,1
32102,1
2212,0
933,0
9323,0
2601,0
19502,1
20812,0
13249,1
6794,0
2486,0
26415,1
10886,0
23238,0
982,0
18923,1
10199,1
19914,0
9722,0
2317,0
15590,1
15553,1
7590,1
26168,1
2782,0
31527,0
4998,0
32416,1
15505,0
24170,1
27560,0
5746,0
28054,1
11671,0
11485,1
6712,0
21241,1
12109,1
1274,0
3972,0
9745,0
28721,0
3711,0
18845,0
2658,0
17426,1
5278,0
13761,0
31272,1
27302,0
13803,1
18946,0
1236,0
5790,0
16971,1
9093,1
17578,1
8208,1
24031,1
2731,1
20047,1
10872,0
21807,0
4913,0
2286,1
25410,0
4997,1
25568,0
6033,0
13403,0
22913,1
29245,0
14667,0
19344,0
6765,1
3937,0
27210,1
23175,0
18997,0
17341,0
15109,0
8950,0
10991,0
1776,0
22908,0
8543,0
8370,1
10409,1
6400,0
27923,1
6293,0
23498,1
28856,0
26299,0
4017,0
7754,0
31689,0
32423,0
11168,1
16081,1
31162,1
10695,0
14611,0
605,0
26157,0
22869,0
13509,0
25035,1
12737,1
16575,0
9186,0
11104,0
21236,0
20170,1
8482,0
7893,1
13653,0
32251,0
25462,0
28493,0
24019,0
11887,0
28138,0
18071,0
24375,0
13544,0
29109,0
10432,0
14836,1
5063,0
1339,0
19297,0
2627,0
613,0
12634,0
7354,0
19628,0
17558,0
18611,0
7772,0
7906,1
5851,0
25394,1
27466,0
7848,1
23091,0
2759,1
4830,0
20285,1
22774,0
20785,0
8586,0
17569,0
9349,0
23187,0
20598,1
15306,0
2968,1
2169,0
9276,0
8517,0
21191,1
6367,0
19312,0
17432,0
25293,0
31631,0
7465,1
16894,0
27781,1
15608,1
8493,0
157,0
7345,0
16541,0
6968,0
4496,0
8846,0
21752,1
13121,1
17099,0
5714,0
585,0
2047,0
27780,1
1089,0
30250,0
8820,0
339,0
4599,1
1564,0
30876,0
9244,1
29571,0
13702,0
4283,0
20182,0
8296,0
22568,0
30800,0
22819,0
28838,0
30046,0
9181,0
6998,0
23197,0
30073,0
22407,1
5524,0
27429,0
4483,0
7472,0
32092,1
22415,0
24954,0
10567,1
31331,1
16820,0
15806,1
4723,0
20340,1
28564,0
28504,0
2525,0
12005,1
18902,0
16622,1
10606,0
7439,0
9615,0
29438,0
11615,1
11095,0
7489,0
22026,1
15507,1
23365,0
8601,0
28192,0
13639,1
30728,0
7307,0
14557,0
26292,0
8965,0
5192,1
7835,1
11717,1
3361,0
8511,0
685,0
2549,0
12305,0
11778,0
6757,0
16281,0
12804,1
19821,0
19351,0
13849,0
11942,0
2164,1
10076,0
6397,0
8312,0
2146,0
18087,1
29264,1
17034,0
26331,0
12301,1
19341,1
9070,1
19029,1
24749,1
16855,0
12192,1
7922,0
30913,1
21156,1
14583,1
22237,0
28514,0
13315,0
28393,1
18569,0
10417,0
22357,0
21669,1
10336,0
29415,1
22604,0
22343,0
15196,0
22318,0
22506,1
19237,0
3358,1
13089,0
28396,0
13019,0
10100,0
24297,1
20140,1
7198,0
22178,0
9185,0
27945,0
30709,0
6261,0
4010,0
29150,0
4900,1
3678,0
19861,1
30336,0
21134,0
28643,0
31790,0
12617,0
20363,1
28780,0
21935,0
12626,0
25632,1
17806,0
18399,0
21816,1
13683,0
9336,0
6782,0
17648,1
18665,1
10026,0
12006,0
18282,0
28019,0
6721,0
16203,0
7470,0
23407,0
29613,0
30650,0
19056,0
19446,0
3487,0
9851,0
28077,0
8957,0
26119,0
31769,0
60,0
7671,1
8775,0
13507,0
27731,0
13899,1
17125,0
5651,1
20798,0
4626,0
21009,0
26682,0
1678,0
18037,0
14509,0
1760,1
23847,0
19306,0
9345,1
19455,0
11611,0
27091,0
12330,0
29033,0
16143,0
31833,0
7488,0
8528,0
19731,0
24556,1
30269,0
23742,0
4224,0
9099,0
27563,0
31311,1
11534,0
6615,0
4442,0
28734,0
18471,0
31031,0
2615,0
29108,0
9237,1
4653,0
3776,0
12952,1
31728,0
30056,0
23395,0
20462,0
5287,1
11242,0
20589,0
682,1
2919,1
13568,0
29294,0
10170,0
27724,1
705,1
16959,0
11606,1
28931,0
2500,0
3413,1
17653,1
11347,0
534,1
12660,0
24668,0
31894,1
26774,0
8428,0
15377,0
6096,0
14730,0
29816,0
3369,0
18927,1
25927,0
15495,1
5317,0
21852,0
3150,0
14856,1
30559,0
31422,0
15068,1
21713,0
25399,1
2312,1
23268,0
19661,0
23276,0
20246,0
4149,0
7592,0
31475,1
8106,0
30371,0
9189,0
13500,0
18068,1
9471,0
17239,0
12564,1
11333,0
24594,0
11331,0
5694,1
18323,1
9841,0
125,1
18725,0
1939,0
21417,0
25640,1
23375,0
27478,0
22737,1
17502,1
20555,1
2249,1
1971,0
19528,0
12525,1
24022,0
17853,0
25356,1
4293,0
26245,0
21944,0
18362,0
24706,0
24607,0
29929,0
31690,1
9032,0
22491,1
10028,1
19362,0
4696,0
12976,0
12281,0
5832,0
7703,0
26483,0
16058,0
6025,1
29490,0
11851,0
12208,1
5827,0
27322,1
20777,0
3866,1
12705,0
21317,0
26770,1
12387,0
6195,0
20795,1
11040,1
14569,0
6723,0
11996,0
844,1
19900,1
2960,0
29310,0
7934,0
2757,0
27221,1
8409,1
785,0
16262,0
21383,0
5745,0
26759,0
26862,0
20128,0
31964,0
15172,1
25686,0
14778,0
25340,0
18230,0
23198,0
31923,0
17837,0
27753,1
27253,0
297,0
15506,0
12085,0
30405,1
26406,0
32155,0
23435,0
12189,0
18042,1
17392,0
28689,0
26722,0
29029,0
741,0
12044,1
17983,0
9984,0
32176,0
10893,0
9065,0
16826,0
26477,1
21502,0
25227,0
23747,0
15197,0
22263,0
7247,0
32361,0
10051,0
28110,0
26624,1
11767,0
29344,0
1199,0
24845,0
7340,0
1753,0
23348,0
699,0
27523,0
24847,1
4847,1
13948,0
10461,1
3557,0
1953,0
9580,0
2065,0
8907,0
30815,1
31402,0
3817,1
25448,0
7301,0
21654,0
19426,0
7063,0
9307,0
4717,1
27391,0
1739,0
31393,0
24922,0
16335,0
24564,0
27501,0
8481,0
11146,1
14167,0
25538,0
21368,0
13666,0
11816,0
3347,0
5572,0
27966,0
29177,0
305,0
687,0
30849,0
13953,0
9899,0
27364,0
31398,1
12142,0
17899,0
3984,0
12440,0
31976,0
21902,1
8042,0
232,0
30152,1
5911,0
20127,1
25840,1
22822,0
29430,1
19575,0
4459,0
3807,0
15385,0
22380,0
26649,0
19146,0
29225,0
31447,1
25329,0
20684,1
30500,0
17190,0
887,0
22064,0
10687,0
26268,1
14291,0
17186,1
884,0
19962,0
17950,0
16282,1
23411,1
13029,0
26605,0
5083,0
28455,0
28661,0
21801,0
8213,1
1891,0
8998,0
29940,0
27808,0
18383,0
5354,0
1858,0
26255,0
11601,0
31250,1
13785,0
30049,0
25055,1
3137,1
11129,0
19479,1
13360,0
6955,0
26825,1
21898,0
14402,0
5514,1
28299,0
32365,1
24681,0
12226,0
32508,0
9797,0
7982,0
29965,1
12891,0
27075,1
17289,0
19494,1
9081,0
25022,1
20513,1
12922,0
25636,1
28478,0
9235,1
10132,0
8642,0
13558,1
29745,0
20348,0
21058,1
19428,0
24793,0
23649,1
18842,0
22199,0
22723,1
5445,0
2145,0
24512,0
20663,0
2990,0
5557,0
26455,0
31763,1
18359,0
4317,0
21026,0
8637,0
28909,1
15842,0
2127,0
18563,0
22954,0
22387,0
1825,1
32280,0
19976,0
23125,0
19867,0
5943,1
9849,0
9974,0
489,1
21505,1
9696,0
7419,0
25830,0
20879,1
30107,0
10972,0
15291,0
2190,1
17366,1
19021,0
29376,0
21374,1
14206,0
16835,0
23424,0
18000,0
12592,0
12385,1
17178,0
19088,1
15169,0
8661,0
16912,0
7655,0
18119,0
837,1
24171,1
7873,0
17969,1
25510,0
1972,1
22112,0
19747,0
17304,0
21345,0
17449,0
24232,0
4380,1
25976,0
11902,0
28690,1
24684,0
28321,0
23577,0
597,1
32138,1
8307,0
5960,0
22680,0
17657,0
417,0
13779,1
20826,0
26621,0
1752,0
1406,0
23807,0
2183,0
11363,0
30991,0
11522,0
2202,0
15565,1
22157,0
27251,0
20406,0
22235,0
27649,0
32487,0
3069,0
29565,0
28419,1
6577,0
8495,0
10495,0
22065,0
17201,0
29945,0
2624,1
25789,1
16034,1
28594,1
5294,0
26832,1
31863,0
6768,0
9654,0
29883,1
28184,0
1524,0
22644,1
27833,0
9705,0
18850,0
3858,0
7707,0
18409,1
19406,0
9997,0
12346,0
20023,0
19643,1
19031,1
1774,1
27157,0
25426,1
6072,0
8359,1
30076,1
23620,0
7852,0
16453,0
2784,0
28283,0
614,0
26416,0
26006,0
4229,0
16457,1
14839,1
23663,0
26526,1
21275,0
374,0
7670,0
27475,0
3525,0
20376,1
29835,0
3524,0
9443,0
12383,1
15326,0
2836,0
32438,1
5107,0
20247,0
9514,0
16108,0
24766,0
32314,0
9068,0
5049,1
31765,0
12644,0
9490,0
32445,0
27948,1
11915,0
13298,0
7267,0
10575,0
27431,0
16844,0
13055,0
25407,0
277,0
30855,0
25409,0
15094,0
24365,0
2401,0
22409,0
28421,0
28604,0
11052,0
27030,0
7253,1
14925,1
9059,1
9561,1
26339,1
26106,0
10029,0
28035,0
13684,0
21846,0
7795,0
17448,0
4555,1
14033,0
5796,1
28101,0
14249,0
633,1
10328,0
21919,0
18901,0
12884,0
2128,1
6553,0
27254,1
28622,0
19002,1
1164,1
9827,1
20834,1
25562,0
12833,0
12148,1
22670,0
5593,1
433,1
12050,0
9566,0
26237,0
27874,0
1930,0
19153,0
8812,0
332,0
3614,0
5667,0
22412,0
2287,1
12870,0
20562,0
6321,0
4437,1
1567,0
26428,0
18889,0
10374,0
19843,0
21772,0
30768,1
12550,0
27764,0
8536,0
18599,0
113,0
2656,0
17374,0
32376,0
27615,0
15397,0
20924,0
29659,0
12971,0
17132,0
28225,0
1562,1
21433,1
537,0
3758,1
20135,1
21120,0
14737,1
14997,1
10970,0
2862,0
859,1
10438,1
4507,0
4258,1
20630,0
3273,1
18558,0
5700,0
19579,0
20699,1
8962,1
2730,0
16012,1
17364,1
24580,0
24801,0
15972,0
9283,0
23483,0
5447,0
18330,0
27793,0
18251,1
31470,0
6599,1
12268,0
31192,0
12545,0
555,0
9424,0
28337,1
30248,1
6125,0
25832,0
15479,0
29867,1
24326,0
7721,1
26994,0
9869,0
703,0
24106,0
4990,0
29390,0
12075,0
9014,1
27134,0
10656,0
30211,0
12214,0
4375,0
28161,1
17946,0
322,0
31246,0
9887,0
10036,0
27702,0
20430,0
5012,0
24503,0
17985,0
6943,0
17429,1
9759,0
6845,0
1462,1
20788,0
25614,0
24548,0
9486,0
390,1
15860,1
14576,0
22118,0
21555,0
5765,0
30153,0
10745,0
24929,0
2097,0
22722,1
25900,0
15982,0
12389,0
18862,0
13554,1
12701,0
11907,0
5356,0
4885,1
32544,0
13579,0
10035,0
18001,1
22459,0
13704,0
82,0
8104,1
9504,0
22092,0
25100,0
28458,0
13817,0
29649,0
7383,1
28659,0
2581,0
9078,0
19669,0
4731,0
3434,0
3913,0
30676,0
14263,1
6363,0
10692,1
28439,0
2698,0
9285,0
32172,0
1993,0
7072,0
23426,0
29178,0
7763,0
23356,0
18745,0
29036,0
8108,0
28914,0
10466,0
11091,1
11394,1
20418,0
1215,1
4810,1
972,1
8465,0
6648,1
542,0
7330,0
5574,1
27776,0
18316,0
21693,1
22208,1
1719,0
16839,0
11682,0
10663,0
18289,0
23098,0
6559,0
24589,0
20982,0
29461,1
28198,0
20790,0
8967,1
19492,0
14720,0
31488,0
24406,0
14832,0
32284,0
21298,0
25839,0
5913,0
28253,0
9378,1
25215,1
5125,0
25322,0
21223,1
12364,0
20264,0
7727,0
28201,1
4733,0
6370,0
10614,0
14947,0
47,0
26369,1
2999,0
7579,1
30412,0
25213,0
20270,0
15777,1
4389,1
22292,0
5597,0
11054,0
21213,1
22987,1
7329,0
28060,0
3690,0
24581,0
11525,1
6663,0
2778,0
31738,0
27590,0
19049,0
18809,1
866,0
26756,1
29268,1
18972,0
449,0
19837,0
22649,0
14691,0
5041,0
15887,1
25943,0
14071,0
5721,0
10616,1
5128,0
12263,0
10354,0
14853,0
28379,1
7713,0
3865,1
32399,1
16515,0
27585,1
28680,1
29491,0
22379,0
23966,0
29464,0
2178,1
16321,0
2807,0
22825,0
20690,1
2043,1
30670,0
24016,0
24560,1
12594,0
20584,0
991,0
27509,0
24976,0
20073,0
24516,0
16804,0
25791,0
8353,0
7635,0
18652,0
21532,0
27034,0
4855,0
20978,1
23618,1
811,0
9120,0
31611,0
3332,0
7769,0
22410,0
5876,1
21477,0
23106,1
13200,1
14542,0
9830,0
5812,0
26718,0
3146,0
28249,0
2717,0
6126,0
13728,0
14877,0
27494,0
24563,0
2324,1
19647,0
11211,1
26746,0
22163,0
26042,0
23773,0
16954,0
19608,0
32441,1
22800,1
12566,1
19411,0
3217,1
18987,1
12405,0
20829,1
13250,0
4103,0
22458,1
2556,1
28336,0
1830,0
14501,0
3923,0
19400,0
15939,0
18327,0
10171,1
21593,0
17711,0
25806,0
11894,0
16638,0
25523,0
6500,1
17967,0
21082,0
27173,0
19369,1
14837,0
2456,0
31768,0
459,0
72,1
3309,0
1137,1
15512,0
2677,0
26457,1
27248,0
7242,0
17789,1
25119,1
4933,0
935,1
19980,0
7008,0
26851,0
16626,0
7693,0
26132,0
2187,0
10037,0
6103,0
31305,0
31716,0
1239,0
29486,0
13331,1
30879,0
29287,0
28411,0
32061,0
6491,0
27293,0
26201,0
28331,0
4775,0
4501,0
15212,0
19292,1
20776,0
7892,0
5007,1
27575,0
17171,0
28966,1
24549,1
31850,0
24071,1
9822,1
8181,0
17633,0
25905,0
13407,0
25,1
22706,0
14975,0
17241,1
12315,0
6799,0
31926,0
28362,1
23218,0
8994,1
7137,0
2333,0
19960,0
13812,0
6358,0
8490,1
7717,0
22882,1
15089,1
27007,1
9698,0
5720,0
4645,1
21716,0
6997,0
22839,0
6460,0
18346,0
242,0
11027,1
30130,0
30843,1
18064,1
7683,0
21466,0
23321,0
29701,0
4986,0
6687,0
6866,0
4471,1
12272,0
17932,0
2861,0
31413,0
24148,1
31862,0
31000,1
30348,1
3282,0
10185,1
16350,0
30008,0
8382,0
24067,1
28365,0
28218,0
7598,0
17516,0
23906,0
23172,1
16338,0
2933,1
10519,0
31047,0
15726,1
5544,0
6573,1
17627,1
11332,0
29292,1
4596,0
32027,1
15768,1
13539,0
21096,0
12040,0
1381,0
23760,1
9897,0
16843,0
31884,1
6967,0
26958,0
12762,1
29651,0
21770,0
9163,0
22531,0
6896,0
2833,1
8898,0
13562,0
8604,1
2857,0
29003,0
26196,0
12830,0
14169,0
6977,0
14036,1
14030,0
14733,1
16546,0
28939,0
15238,0
2087,0
26316,0
22752,0
11969,1
26793,0
21483,0
18947,1
15302,0
32336,0
5806,0
3471,0
16631,1
26177,0
20842,0
26740,0
22396,0
15263,0
27085,0
2321,1
31901,0
13156,0
26709,0
30741,0
29620,0
26821,0
29208,0
31798,0
16648,0
17580,0
9799,1
3822,0
16917,0
19431,0
21946,0
19368,1
8797,0
4450,0
9042,0
16272,0
22067,0
29687,0
10737,1
14752,0
25482,1
30074,0
24478,0
12079,0
18311,1
32196,0
9033,1
27459,0
6436,0
22127,0
31826,1
20098,1
30674,0
18671,0
11118,0
182,0
14312,0
13358,0
8298,0
2476,0
6501,0
27766,0
16236,0
822,0
7118,0
29212,0
9480,0
25888,1
15903,0
13822,0
13016,0
9644,0
24263,0
22082,0
30087,0
30874,0
8693,0
15193,0
30125,0
7381,0
13408,0
4201,0
4480,0
19883,0
2493,0
1249,0
18165,0
11128,1
1974,0
25525,0
28554,0
28930,0
10436,0
20737,0
24343,0
16332,0
23470,0
12758,1
16386,0
3189,0
19592,0
29637,0
7377,1
10925,0
16378,0
10189,1
10140,1
28409,0
26819,0
5422,0
18430,1
27608,0
5966,0
2011,0
19675,0
30362,0
17840,1
1304,0
10850,0
23974,0
5106,0
847,1
18817,1
20200,1
25392,0
10732,0
9575,0
19562,0
17469,0
19790,0
17802,0
5962,0
25744,0
6957,1
30840,1
20451,0
7310,0
31001,0
23975,1
13595,0
26515,0
30880,1
29551,0
17956,0
6122,0
24981,0
17020,0
18957,0
29030,1
21403,0
1926,0
25786,0
14202,1
19283,0
27257,1
19302,0
31198,1
19274,0
12810,0
3617,0
9051,0
481,0
14347,0
4508,0
32502,0
22402,1
14230,0
10440,0
14890,0
17248,1
3877,0
753,0
27550,1
25019,1
22418,1
25278,0
17421,1
20792,0
12179,1
854,1
15742,0
31101,0
31261,0
14490,0
14364,0
20269,0
4484,0
3177,0
10561,0
1786,1
21729,1
16976,0
27397,0
28461,0
1530,0
19135,0
7694,1
21017,0
29534,0
5279,0
21945,1
4244,0
11186,0
18349,0
16883,0
23315,0
6970,0
23660,0
13999,0
16133,0
4100,0
17043,0
10860,1
28188,0
1037,0
4392,0
25846,0
11261,0
4663,0
3734,0
27207,0
6110,0
756,1
22838,0
9165,1
5421,0
20277,1
27182,1
7682,0
14604,0
23724,0
27920,0
10375,0
22439,1
17321,0
364,0
11114,0
22233,0
18040,0
21182,0
21162,0
5605,0
16061,0
2130,0
30624,0
7793,0
18059,0
8581,1
24844,0
18977,0
14575,0
9767,0
13801,0
21497,1
27123,0
4160,0
8763,0
20627,0
2364,0
29747,0
12741,1
8714,0
19858,0
24173,0
8943,0
10094,0
20466,0
4917,0
31778,0
1416,0
2495,1
1832,0
4284,0
9242,1
6434,0
15048,0
15244,1
14360,0
19449,0
15891,1
18523,0
6644,0
31691,0
12856,0
14786,0
25998,0
13457,1
6754,0
8187,0
18916,1
13293,0
3402,0
3912,0
14630,0
9778,0
7441,1
11724,0
14449,0
17871,1
12677,1
2574,1
5920,0
21863,0
26955,0
22903,0
6166,0
11627,0
9926,0
5656,0
15261,1
7318,0
18751,0
12919,0
32516,0
31117,0
14476,1
19682,0
12629,0
14608,0
24339,1
6316,0
32084,1
5653,0
18999,1
19780,0
1773,0
3985,0
8467,1
19668,0
17834,1
15442,0
31812,0
23700,0
20499,0
16935,0
28697,0
27218,1
17235,0
19523,0
15342,0
30591,0
18546,0
1857,0
857,1
6273,0
13816,0
4237,0
21079,1
14760,1
29676,1
1353,0
32473,0
8488,0
13635,0
28672,0
13204,1
19704,0
20411,0
19438,1
642,0
22482,0
5729,0
29258,0
30867,0
8100,0
1108,1
6258,0
3742,0
7842,0
9693,0
24428,0
32126,0
7034,1
21538,0
9628,0
17277,1
12302,0
2965,1
8903,1
14267,0
10045,0
29811,0
16014,0
23250,0
31043,0
28361,0
17861,0
20552,1
10698,0
19061,0
4029,0
6646,0
30208,0
6299,1
30068,0
6851,0
23117,0
20935,0
9122,0
9089,0
10807,0
11205,1
32337,0
16904,0
18616,0
22359,0
2763,0
9449,1
26063,0
11655,0
30759,1
24762,0
7942,0
23908,0
13038,1
24037,1
29342,0
14436,0
25381,1
12438,0
29256,0
11144,0
20249,0
3198,1
22361,1
26959,0
25680,1
23289,0
24190,0
17763,0
4464,0
2531,0
3115,0
31368,1
25358,0
5741,0
14586,1
3622,0
20018,0
20439,0
14321,0
846,0
1067,0
26752,1
11102,1
2032,0
31775,1
5586,0
19080,1
19125,0
10480,0
3439,0
21133,0
1880,0
1642,1
21576,0
7526,0
28631,1
6303,1
2109,1
4753,1
25655,0
13115,0
8532,0
27946,0
2796,1
8268,1
7205,1
6556,1
28082,1
17872,0
11072,0
2147,0
32510,1
1934,0
4180,0
30093,1
19172,0
21048,0
12596,0
28543,1
18867,0
32504,1
7949,0
31848,1
3844,0
22164,1
6539,0
1759,0
15867,0
3615,0
15936,0
261,0
22088,0
22563,0
12778,0
26586,0
18793,0
12379,0
24374,0
16358,0
27504,0
8183,0
25602,0
28397,1
16120,0
3905,0
13740,0
29203,0
4423,0
27618,0
6774,0
6416,1
3215,0
16938,1
21222,0
32127,0
6163,0
2816,0
19600,0
7289,0
6983,0
16318,0
15141,1
10921,0
29513,0
29269,0
19618,0
24485,1
28099,1
12011,0
1298,0
23319,1
32247,1
18631,0
11362,1
30273,1
8062,0
18380,0
29739,0
14385,0
21200,0
6285,0
2572,0
8026,1
13282,0
6013,0
24245,0
28847,0
9496,0
15056,1
8596,0
24967,0
2691,0
27822,0
19245,0
2491,0
15884,0
17414,0
4313,0
102,0
9062,1
13219,0
20423,1
15362,0
20343,1
29087,1
8207,0
7799,0
15773,0
21639,0
22974,0
3255,0
7393,1
13329,1
6211,0
9260,0
480,0
26253,1
24187,0
11956,0
15974,0
521,1
653,0
2000,0
8367,1
7729,0
12606,1
28890,1
22016,1
23121,0
9659,0
32232,0
5822,1
15747,0
10228,0
3276,0
20383,0
28376,0
8143,0
20414,0
18905,0
20843,1
1919,0
3787,0
20797,0
26481,0
6979,0
8072,0
31287,0
10361,0
28167,0
9310,1
31360,0
11135,0
32192,0
14248,0
4726,0
16942,0
16563,0
1117,0
18130,0
15998,1
19895,1
29961,0
7747,0
21814,0
10706,0
29911,0
22647,0
29155,0
17157,0
8039,1
26893,0
7677,0
24820,0
25427,0
29166,0
27988,1
18965,0
11871,0
24969,0
7871,0
18212,0
11712,1
31091,0
6489,0
10950,0
9152,0
1935,0
12554,0
25735,0
24713,1
28479,0
28660,0
3826,0
19117,0
17416,0
31027,0
13344,0
4740,1
8703,0
21667,0
10249,0
9234,0
1991,0
16757,1
29985,0
9754,0
30136,0
14924,0
25051,0
2380,0
29822,0
30753,1
21043,0
13195,0
10080,0
4031,1
17987,0
30622,0
4393,0
25631,0
13754,1
11288,0
4457,0
17236,0
2504,0
25151,1
2741,0
14714,1
27605,1
4026,0
31252,1
8053,0
5740,0
19204,1
26087,0
27395,0
3395,1
19079,0
31153,0
20284,0
10511,0
13009,1
23765,0
2225,0
20417,1
32257,0
27581,0
20934,0
2355,0
27039,1
19085,0
14224,0
19535,0
14077,1
32103,0
26901,0
10944,0
20621,0
5930,0
14156,0
21727,0
13933,0
14795,1
26199,1
15002,0
29566,0
25573,0
26065,1
25380,0
19862,0
11405,0
4093,0
24944,0
27032,1
18892,1
20397,0
16080,0
16266,0
7833,0
11986,0
29978,0
8786,0
2209,0
32055,0
31028,1
9248,0
15626,0
6927,0
12407,0
15981,0
6852,0
1494,0
3744,0
20753,0
15246,0
5924,0
31016,1
9030,0
2557,0
3597,0
3398,1
5937,1
21478,0
5950,0
14283,0
4295,0
2045,0
21265,0
18185,0
22398,1
32464,1
7280,0
23387,0
26347,1
22384,1
29695,0
1574,0
15304,0
16542,0
27664,0
